number,latitude,longitude,time,step,surface,valid_time,u10,v10,t2m,cape,msl,sp,tcc,depthBelowLandLayer,swvl1
9,25.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-0.92449,-0.31130028,283.44336,0.3125,102259.875,98078.0,0.2859156,0.0,4.5887427e-05
9,25.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.58074,-0.26051903,283.07617,0.4375,102254.875,98240.0,0.2755854,0.0,1.536985e-05
9,25.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.14665794,-0.29860497,282.54102,0.375,102249.375,98463.0,0.25973153,0.0,7.6405006e-05
9,25.0,10.0,2024-01-01,0 days,0.0,2024-01-01,0.60920143,0.25852394,282.92188,0.0,102371.125,90459.0,0.26032662,0.0,-0.000793346
9,25.0,10.5,2024-01-01,0 days,0.0,2024-01-01,0.13166237,0.16135597,282.9453,0.0,102353.875,92691.0,0.24489999,0.0,-1.5147729e-05
9,25.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.80827904,-0.15260887,282.07617,0.0,102353.75,93276.0,0.23167062,0.0,1.1106022e-07
9,25.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2184353,-0.38063622,281.18555,0.0,102367.0,92714.0,0.23955941,0.0,1.1106022e-07
9,25.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-0.7311306,-0.36940575,280.74023,0.0,102373.875,92844.0,0.25304818,0.0,1.1106022e-07
9,25.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.2574978,-0.6760464,280.8828,0.0,102361.875,93828.0,0.24128366,0.0,0.012405506
9,25.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.19109154,-1.2629604,281.0664,0.0,102349.25,94397.0,0.23801827,0.0,0.012649647
9,25.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.16374779,-1.8069057,281.58203,0.0,102333.875,95037.0,0.24331307,0.0,0.013000599
9,25.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.3453884,-2.1360073,282.08984,0.0,102316.625,95755.0,0.24932504,0.0,0.009506336
9,25.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-0.9269314,-2.1706753,282.43945,0.0,102300.75,96211.0,0.24825692,0.0,1.1106022e-07
9,25.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.5690212,-1.9597378,283.63867,0.0,102289.625,95803.0,0.23722482,0.0,1.1106022e-07
9,25.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.2199001,-1.8718472,283.5957,0.0,102291.875,95317.0,0.22057748,0.0,1.1106022e-07
9,25.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-0.7487087,-1.8894253,283.19922,0.0,102284.75,95820.0,0.21987557,0.0,1.1106022e-07
9,25.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-0.7384548,-1.8249722,283.38086,0.0,102274.625,96651.0,0.23455453,0.0,1.1106022e-07
9,25.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.08074,-1.6447964,283.83398,0.0,102265.0,97187.0,0.24810433,0.0,1.1106022e-07
9,25.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.427908,-1.3523159,283.98242,0.0,102257.875,97243.0,0.24573922,0.0,1.1106022e-07
9,25.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.58074,-0.97829247,284.01562,0.0,102254.625,97430.0,0.23339486,0.0,1.536985e-05
9,25.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.7286892,-0.5735073,283.3164,0.0625,102252.375,97467.0,0.25573373,0.0,1.1106022e-07
9,25.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.5480251,-0.23756981,282.68555,0.125,102251.625,97485.0,0.25158334,0.0,3.062864e-05
9,25.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.115408,-0.037374496,282.2871,0.1875,102249.25,97587.0,0.23676705,0.0,6.114622e-05
9,25.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.5612087,-0.045186996,282.04492,0.125,102246.375,97748.0,0.21773934,0.0,0.00012218137
9,24.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-0.068532944,-1.0700893,282.67578,0.0,102358.25,88838.0,0.28532052,0.0,-0.00025928835
9,24.5,10.5,2024-01-01,0 days,0.0,2024-01-01,0.14679909,-0.744894,282.82227,0.0,102358.0,91143.0,0.2867701,0.0,-4.5665307e-05
9,24.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.6115017,-0.67946434,282.43555,0.0,102352.375,92522.0,0.2636683,0.0,1.1106022e-07
9,24.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2296658,-0.68190575,281.30273,0.0,102358.875,92418.0,0.25916696,0.0,1.1106022e-07
9,24.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0236111,-0.8571987,280.5039,0.0,102367.125,92220.0,0.26858163,0.0,0.0043030893
9,24.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.32439232,-1.4509487,280.9746,0.0,102359.75,93001.0,0.25861764,0.0,0.013656727
9,24.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.1818142,-2.2751675,281.24805,0.0,102338.375,94266.0,0.22837472,0.0,0.008255116
9,24.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.4288845,-2.7888393,281.69727,0.0,102316.75,95054.0,0.20621896,0.0,0.0016175427
9,24.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.5065212,-2.8620815,282.14258,0.0,102298.375,95770.0,0.20956063,0.0,0.0017701306
9,24.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.1666775,-2.5759487,283.15625,0.0,102280.75,96182.0,0.215832,0.0,1.1106022e-07
9,24.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.6984158,-2.1950893,283.84766,0.0,102272.625,95899.0,0.22111154,0.0,1.1106022e-07
9,24.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.6080837,-1.923605,283.45898,0.0,102273.125,95518.0,0.22303414,0.0,1.1106022e-07
9,24.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.2794704,-1.729269,282.93945,0.0,102270.5,95679.0,0.22596383,0.0,1.1106022e-07
9,24.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.233572,-1.5168667,283.17773,0.0,102262.5,96236.0,0.23080087,0.0,1.536985e-05
9,24.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.4469509,-1.3410854,283.60352,0.0,102253.75,96637.0,0.23157907,0.0,4.5887427e-05
9,24.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.6920681,-1.3581753,284.00977,0.0,102244.75,96879.0,0.23504281,0.0,4.5887427e-05
9,24.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.9615993,-1.2756557,283.58008,0.0,102239.25,97154.0,0.25156808,0.0,4.5887427e-05
9,24.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.192068,-0.8059292,283.43945,0.0,102234.5,97218.0,0.22103524,0.0,1.1106022e-07
9,24.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.183279,-0.16579247,283.00977,0.0625,102239.875,96877.0,0.19625497,0.0,1.1106022e-07
9,24.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.6266384,0.18821144,282.32422,0.0,102247.875,96452.0,0.19643807,0.0,1.536985e-05
9,24.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.80779076,0.011453629,281.91797,0.0,102248.0,96501.0,0.1950953,0.0,1.536985e-05
9,24.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.921072,-2.3069057,283.26172,0.0,102293.375,90148.0,0.32568002,0.0,1.1106022e-07
9,24.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.346365,-1.9084682,283.5918,0.0,102322.5,90994.0,0.33143258,0.0,1.1106022e-07
9,24.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-0.9572048,-1.3635464,283.15625,0.0,102338.0,91630.0,0.32836556,0.0,1.1106022e-07
9,24.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.2438259,-1.201437,282.00977,0.0,102342.25,91889.0,0.31579232,0.0,1.1106022e-07
9,24.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.0133572,-1.6696987,281.08594,0.0,102348.875,92115.0,0.28316903,0.0,1.1106022e-07
9,24.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.39568138,-2.5466518,281.18555,0.0,102344.125,92923.0,0.2523768,0.0,0.0019990124
9,24.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.31316185,-3.0002651,281.30664,0.0,102321.0,94375.0,0.22488046,0.0,0.0019379773
9,24.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.7159939,-3.1530972,281.62695,0.0,102299.25,95058.0,0.20022225,0.0,1.1106022e-07
9,24.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-0.8976345,-3.092062,282.79883,0.0,102278.5,95607.0,0.21493173,0.0,1.1106022e-07
9,24.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.4694118,-2.4890347,283.8164,0.0,102260.625,95903.0,0.22555184,0.0,1.1106022e-07
9,24.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-1.8575954,-1.8962612,284.13086,0.0,102253.625,95571.0,0.22625375,0.0,1.1106022e-07
9,24.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-1.7355251,-1.5500698,283.60742,0.0,102255.75,95147.0,0.23495126,0.0,1.1106022e-07
9,24.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.5162868,-1.5051479,283.13867,0.0,102255.0,95170.0,0.2404139,0.0,1.1106022e-07
9,24.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.5275173,-1.8288784,283.11523,0.0,102248.625,95493.0,0.24059701,0.0,1.1106022e-07
9,24.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6285915,-1.8884487,283.49023,0.0,102238.625,95945.0,0.24349618,0.0,1.536985e-05
9,24.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.8658962,-1.8781948,283.81445,0.0,102224.75,96466.0,0.24187875,0.0,1.536985e-05
9,24.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-2.1842556,-1.5564175,283.66992,0.0,102217.75,96598.0,0.24949288,0.0,1.536985e-05
9,24.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.4200954,-0.748312,283.78125,0.0,102214.125,96536.0,0.20702767,0.0,1.1106022e-07
9,24.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.5524197,-0.06667137,283.80078,0.0,102224.0,95687.0,0.17783761,0.0,1.1106022e-07
9,24.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.8995876,0.100320816,283.11523,0.0,102240.25,95012.0,0.16971993,0.0,1.1106022e-07
9,24.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.85954857,-0.35622215,282.6582,0.0,102247.625,95330.0,0.15324044,0.0,1.1106022e-07
9,23.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.5343533,-2.4817104,283.89062,0.0,102245.375,92338.0,0.3953669,0.0,1.1106022e-07
9,23.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.6700954,-2.8152065,283.98047,0.0,102270.125,91499.0,0.39539742,0.0,1.1106022e-07
9,23.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.1837673,-2.3064175,283.60938,0.0,102292.375,91830.0,0.38619637,0.0,1.1106022e-07
9,23.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-1.67449,-1.9065151,282.71875,0.0,102315.0,91842.0,0.35311532,0.0,1.1106022e-07
9,23.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-1.3449001,-2.2834682,281.87695,0.0,102323.625,92161.0,0.31881356,0.0,1.1106022e-07
9,23.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-0.9186306,-2.7966518,281.72266,0.0,102322.75,92916.0,0.26900887,0.0,1.1106022e-07
9,23.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-0.8322048,-3.192648,281.92578,0.0,102301.25,94111.0,0.22570443,0.0,1.1106022e-07
9,23.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.006033,-3.1828823,282.50586,0.0,102279.625,94524.0,0.22414804,0.0,1.1106022e-07
9,23.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.0851345,-3.1071987,283.55078,0.0,102254.625,95040.0,0.23543954,0.0,1.1106022e-07
9,23.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-1.811697,-2.566183,284.12695,0.0,102236.5,95189.0,0.24850106,0.0,1.1106022e-07
9,23.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.242361,-1.763937,283.6914,0.0,102240.875,94372.0,0.2632563,0.0,1.1106022e-07
9,23.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.0421658,-1.4275112,283.26367,0.0,102243.5,94104.0,0.26920724,0.0,1.1106022e-07
9,23.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-1.6124783,-1.7282925,282.96484,0.0,102240.625,94716.0,0.2696345,0.0,1.1106022e-07
9,23.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.5621853,-2.1081753,282.92188,0.0,102231.875,95203.0,0.26878,0.0,1.1106022e-07
9,23.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.5826931,-2.175558,283.29102,0.0,102219.75,95714.0,0.26562142,0.0,1.1106022e-07
9,23.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.7892361,-2.1623745,283.69336,0.0,102205.625,96128.0,0.26305795,0.0,1.1106022e-07
9,23.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-2.0035915,-1.8640347,284.04102,0.0,102189.375,96058.0,0.25313973,0.0,1.1106022e-07
9,23.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.3077908,-0.62721825,284.3086,0.0,102191.625,95510.0,0.22939706,0.0,1.536985e-05
9,23.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-2.29949,0.119363785,283.9297,0.0,102212.125,94489.0,0.21174264,0.0,1.536985e-05
9,23.5,19.5,2024-01-01,0 days,0.0,2024-01-01,-1.5045681,-0.21364403,283.4629,0.0,102236.875,94324.0,0.1748774,0.0,1.1106022e-07
9,23.5,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.65447044,-0.67409325,283.06836,0.0,102243.625,94723.0,0.16016793,0.0,1.1106022e-07
9,23.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.6686306,-2.6003628,284.33594,0.0,102206.75,93678.0,0.43854928,0.0,1.1106022e-07
9,23.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.9064236,-3.0119839,284.53125,0.0,102223.75,93022.0,0.4366877,0.0,1.1106022e-07
9,23.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.9879665,-3.244894,284.13867,0.0,102234.875,92417.0,0.41512704,0.0,1.1106022e-07
9,23.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-2.4762478,-2.8435268,283.2461,0.0,102257.625,92429.0,0.38193917,0.0,1.1106022e-07
9,23.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.030447,-2.6506557,282.3828,0.0,102288.375,91910.0,0.35966134,0.0,1.1106022e-07
9,23.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.5289822,-3.0442104,282.14844,0.0,102292.25,92480.0,0.31309152,0.0,1.1106022e-07
9,23.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.2316189,-3.4690151,282.52734,0.0,102275.75,93237.0,0.26939034,0.0,1.1106022e-07
9,23.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.1632595,-3.5168667,283.2207,0.0,102253.875,93532.0,0.2697718,0.0,1.1106022e-07
9,23.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.0875759,-3.5095425,284.10352,0.0,102223.125,94380.0,0.27206063,0.0,1.1106022e-07
9,23.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.245779,-3.1404018,284.51953,0.0,102193.875,94779.0,0.26835275,0.0,1.1106022e-07
9,23.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-2.8087673,-2.2990932,283.91602,0.0,102202.0,93751.0,0.28231454,0.0,1.1106022e-07
9,23.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-2.4772243,-1.6208706,282.9121,0.0,102234.375,92937.0,0.2882197,0.0,1.1106022e-07
9,23.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.0465603,-1.9226284,282.61133,0.0,102231.375,93552.0,0.28864694,0.0,1.1106022e-07
9,23.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.6407986,-1.8879604,282.8672,0.0,102217.875,94514.0,0.28208566,0.0,1.1106022e-07
9,23.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.6906033,-1.9089565,283.1875,0.0,102205.125,94959.0,0.27546334,0.0,1.1106022e-07
9,23.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-1.3522243,-1.9904995,283.50195,0.0,102189.0,95125.0,0.2829249,0.0,1.1106022e-07
9,23.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-1.3502712,-1.6838589,284.12695,0.0,102162.0,95541.0,0.28333688,0.0,1.1106022e-07
9,23.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-2.1256618,-0.24196434,284.1621,0.0,102164.375,94320.0,0.2775843,0.0,1.536985e-05
9,23.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.7115993,0.51096535,283.0039,0.0,102219.5,92083.0,0.28158212,0.0,-0.00013721804
9,23.0,19.5,2024-01-01,0 days,0.0,2024-01-01,-0.7672634,0.064188,282.7461,0.0,102239.875,92476.0,0.24703622,0.0,-9.1441674e-05
9,23.0,20.0,2024-01-01,0 days,0.0,2024-01-01,-0.6681423,-0.83278465,282.98047,0.0,102233.25,94866.0,0.210644,0.0,1.1106022e-07
9,22.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.540701,-2.8288784,284.67383,0.0,102174.625,94287.0,0.44591928,0.0,1.1106022e-07
9,22.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.7633572,-3.2453823,285.1504,0.0,102168.375,94458.0,0.43436837,0.0,1.1106022e-07
9,22.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.849783,-3.4841518,284.7578,0.0,102179.5,93848.0,0.41279244,0.0,1.1106022e-07
9,22.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-3.1769314,-3.534933,284.58398,0.0,102181.875,93145.0,0.3981135,0.0,1.1106022e-07
9,22.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-2.730154,-3.3405972,283.71875,0.0,102212.75,92614.0,0.3758967,0.0,1.1106022e-07
9,22.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-1.7941189,-3.225851,282.98242,0.0,102234.0,92362.0,0.35331368,0.0,1.1106022e-07
9,22.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3356228,-3.5881557,283.2422,0.0,102222.375,93019.0,0.31370187,0.0,1.1106022e-07
9,22.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0953884,-3.9353237,283.88086,0.0,102201.5,93414.0,0.2990687,0.0,1.1106022e-07
9,22.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.1188259,-4.210226,284.89258,0.0,102168.875,94654.0,0.29830575,0.0,1.1106022e-07
9,22.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.4830837,-3.8547573,285.38477,0.0,102135.25,95104.0,0.29055429,0.0,1.1106022e-07
9,22.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-3.721365,-3.1696987,284.62305,0.0,102143.75,93543.0,0.27950692,0.0,1.1106022e-07
9,22.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-3.3854275,-2.4856167,283.61133,0.0,102176.375,92723.0,0.2853968,0.0,1.1106022e-07
9,22.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-2.3947048,-1.7077847,282.70312,0.0,102216.875,92520.0,0.2943232,0.0,1.1106022e-07
9,22.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-1.9840603,-1.6677456,282.96484,0.0,102203.375,93490.0,0.2877772,0.0,1.1106022e-07
9,22.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.5719509,-1.3127651,283.20117,0.0,102193.875,93604.0,0.2860682,0.0,1.1106022e-07
9,22.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.87273216,-1.3694057,283.51953,0.0,102178.875,93573.0,0.29656625,0.0,1.1106022e-07
9,22.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.5455837,-0.744894,284.41797,0.0,102146.0,94465.0,0.29511666,0.0,1.1106022e-07
9,22.5,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.9342556,0.4025669,283.4121,0.0,102150.25,92251.0,0.31255746,0.0,1.1106022e-07
9,22.5,19.0,2024-01-01,0 days,0.0,2024-01-01,-1.2365017,0.7721958,282.04492,0.0,102221.125,89747.0,0.31873727,0.0,0.0019684948
9,22.5,19.5,2024-01-01,0 days,0.0,2024-01-01,0.17658424,-0.3083706,282.3086,0.0,102234.25,91918.0,0.2963984,0.0,-9.1441674e-05
9,22.5,20.0,2024-01-01,0 days,0.0,2024-01-01,0.26740456,-1.2097378,282.54492,0.0,102227.5,94324.0,0.259701,0.0,1.1106022e-07
9,22.0,10.0,2024-01-01,0 days,0.0,2024-01-01,-2.1285915,-3.0964565,285.0586,0.0,102135.0,94956.0,0.42481637,0.0,1.1106022e-07
9,22.0,10.5,2024-01-01,0 days,0.0,2024-01-01,-2.3546658,-3.467062,285.60742,0.0,102125.625,95283.0,0.4109614,0.0,1.1106022e-07
9,22.0,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.7008572,-3.6360073,285.8789,0.0,102112.875,95427.0,0.39027047,0.0,1.1106022e-07
9,22.0,11.5,2024-01-01,0 days,0.0,2024-01-01,-3.0348415,-3.68923,285.71484,0.0,102114.875,94723.0,0.37562203,0.0,1.1106022e-07
9,22.0,12.0,2024-01-01,0 days,0.0,2024-01-01,-3.1949978,-3.539816,285.51758,0.0,102122.0,93687.0,0.36173654,0.0,1.1106022e-07
9,22.0,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.1959743,-3.323019,284.67383,0.0,102144.625,93262.0,0.34574533,0.0,1.1106022e-07
9,22.0,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.3356228,-3.4807339,284.3379,0.0,102149.875,93710.0,0.32519174,0.0,1.1106022e-07
9,22.0,13.5,2024-01-01,0 days,0.0,2024-01-01,-0.96208763,-4.109152,284.85156,0.0,102131.25,94387.0,0.30573678,0.0,1.1106022e-07
9,22.0,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.256033,-4.659933,285.95898,0.0,102100.75,95642.0,0.3058741,0.0,1.1106022e-07
9,22.0,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.709158,-4.3967495,286.3672,0.0,102066.75,95692.0,0.30286813,0.0,1.1106022e-07
9,22.0,15.0,2024-01-01,0 days,0.0,2024-01-01,-4.0553493,-3.8239956,285.6621,0.0,102073.5,94049.0,0.28182626,0.0,1.1106022e-07
9,22.0,15.5,2024-01-01,0 days,0.0,2024-01-01,-4.495779,-3.3591518,284.60352,0.0,102091.375,92647.0,0.27595162,0.0,1.1106022e-07
9,22.0,16.0,2024-01-01,0 days,0.0,2024-01-01,-3.4996853,-2.5715542,283.6836,0.0,102132.375,92433.0,0.28498483,0.0,1.1106022e-07
9,22.0,16.5,2024-01-01,0 days,0.0,2024-01-01,-2.0162868,-0.7248745,282.625,0.0,102185.5,91392.0,0.30170846,0.0,1.1106022e-07
9,22.0,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.5172634,-0.23756981,282.86914,0.0,102177.75,91509.0,0.30479074,0.0,1.1106022e-07
9,22.0,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.52409935,-0.17702293,283.39062,0.0,102171.25,91232.0,0.30529428,0.0,4.5887427e-05
9,22.0,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.17937279,0.5348911,284.30078,0.0,102147.375,91732.0,0.28794503,0.0,1.1106022e-07
9,22.0,18.5,2024-01-01,0 days,0.0,2024-01-01,-1.4000759,1.0060825,282.45898,0.0,102165.625,89135.0,0.3144343,0.0,1.1106022e-07
9,22.0,19.0,2024-01-01,0 days,0.0,2024-01-01,-0.20573997,0.014871597,281.76172,0.0,102225.375,88537.0,0.31481576,0.0,0.004470936
9,22.0,19.5,2024-01-01,0 days,0.0,2024-01-01,1.1492405,-1.0759487,282.18164,0.0,102231.5,91168.0,0.29456735,0.0,0.000106922584
9,22.0,20.0,2024-01-01,0 days,0.0,2024-01-01,0.023752213,-1.5427456,282.66797,0.0,102212.125,93900.0,0.27564645,0.0,1.1106022e-07
9,21.5,10.0,2024-01-01,0 days,0.0,2024-01-01,-1.8571072,-3.135519,285.60547,0.0,102096.75,95410.0,0.3873713,0.0,1.1106022e-07
9,21.5,10.5,2024-01-01,0 days,0.0,2024-01-01,-1.8698025,-3.4900112,285.85156,0.0,102083.875,95839.0,0.36919808,0.0,1.1106022e-07
9,21.5,11.0,2024-01-01,0 days,0.0,2024-01-01,-2.224783,-3.6384487,286.20703,0.0,102068.875,96096.0,0.34533334,0.0,1.1106022e-07
9,21.5,11.5,2024-01-01,0 days,0.0,2024-01-01,-2.7452908,-3.6379604,286.5332,0.0,102053.0,96023.0,0.32961679,0.0,1.1106022e-07
9,21.5,12.0,2024-01-01,0 days,0.0,2024-01-01,-3.027029,-3.517355,286.51172,0.0,102053.625,95126.0,0.31455636,0.0,1.1106022e-07
9,21.5,12.5,2024-01-01,0 days,0.0,2024-01-01,-2.7970486,-3.5041714,286.16992,0.0,102069.75,94016.0,0.31249642,0.0,7.6405006e-05
9,21.5,13.0,2024-01-01,0 days,0.0,2024-01-01,-1.8561306,-3.5857143,285.5996,0.0,102085.625,94119.0,0.3179133,0.0,7.6405006e-05
9,21.5,13.5,2024-01-01,0 days,0.0,2024-01-01,-1.0192165,-4.281515,285.74805,0.0,102072.25,95138.0,0.31841683,0.0,1.1106022e-07
9,21.5,14.0,2024-01-01,0 days,0.0,2024-01-01,-1.3502712,-4.8879604,286.57812,0.0,102039.0,96266.0,0.31052804,0.0,1.1106022e-07
9,21.5,14.5,2024-01-01,0 days,0.0,2024-01-01,-2.6271267,-4.7390347,286.97852,0.0,102005.0,96014.0,0.30547738,0.0,1.1106022e-07
9,21.5,15.0,2024-01-01,0 days,0.0,2024-01-01,-3.7086697,-4.4455776,286.94336,0.0,101970.375,95546.0,0.30578256,0.0,1.1106022e-07
9,21.5,15.5,2024-01-01,0 days,0.0,2024-01-01,-4.3766384,-3.8493862,285.90625,0.0,101980.25,93911.0,0.2867396,0.0,1.1106022e-07
9,21.5,16.0,2024-01-01,0 days,0.0,2024-01-01,-3.931326,-2.3405972,284.10742,0.0,102032.875,90920.0,0.28382516,0.0,7.6405006e-05
9,21.5,16.5,2024-01-01,0 days,0.0,2024-01-01,-2.2589626,-0.102804184,282.52148,0.0,102103.375,89050.0,0.3038752,0.0,7.6405006e-05
9,21.5,17.0,2024-01-01,0 days,0.0,2024-01-01,-1.0699978,0.7941685,281.83594,0.0,102161.625,87546.0,0.31351876,0.0,0.0056611216
9,21.5,17.5,2024-01-01,0 days,0.0,2024-01-01,-0.23210716,0.83420753,282.28125,0.0,102159.0,87465.0,0.30778146,0.0,0.005767933
9,21.5,18.0,2024-01-01,0 days,0.0,2024-01-01,-0.52702904,0.90110207,282.60156,0.0,102156.25,87368.0,0.3018458,0.0,0.005340687
